-0.00331735 0.0856496 -0.0125243
-0.00323511 0.0525524 -0.0105139
-0.00338976 0.0148392 -0.00451878
-0.0020813 -0.025785 0.00329007
-0.0019269 -0.0661382 0.0100182
-0.00300807 -0.104262 0.0136534
-0.00706224 -0.140146 0.0154958
-0.0173087 -0.175198 0.0191193
-0.0326304 -0.208915 0.0278411
-0.048648 -0.239142 0.0423566
-0.060904 -0.264277 0.0606423
-0.0692926 -0.284855 0.0800168
-0.0792473 -0.305677 0.0981863
-0.0933426 -0.330727 0.113364
-0.106585 -0.358234 0.124806
-0.113537 -0.383136 0.132914
-0.113297 -0.403135 0.138892
-0.105032 -0.417572 0.143365
-0.0887973 -0.425145 0.144581
-0.0687435 -0.429375 0.141131
-0.0474512 -0.435151 0.135017
-0.0248589 -0.442711 0.12834
-0.00312761 -0.44937 0.120637
0.0168925 -0.454509 0.1117
0.0383699 -0.461164 0.104343
0.0632825 -0.468645 0.101275
0.0902361 -0.472909 0.101568
0.117609 -0.473388 0.102504
0.144682 -0.472309 0.102875
0.168684 -0.472874 0.103933
0.188069 -0.47681 0.105658
0.203266 -0.481934 0.107018
0.214318 -0.484205 0.108012
0.223316 -0.481724 0.108303
0.229992 -0.476585 0.108236
0.23159 -0.470886 0.107522
0.228866 -0.465485 0.105725
0.222961 -0.460231 0.103772
0.21324 -0.455332 0.101869
0.200655 -0.452134 0.0993851
0.188869 -0.449834 0.0960999
0.179168 -0.449317 0.0919802
0.167975 -0.452913 0.0867168
0.15414 -0.462456 0.0815738
0.14153 -0.477144 0.0772392
0.13112 -0.491308 0.0726253
0.121103 -0.502454 0.0671034
0.113517 -0.511198 0.0594962
0.108885 -0.515542 0.0486861
0.104534 -0.514209 0.035702
0.100521 -0.51012 0.0235454
0.0980464 -0.508669 0.0144403
0.0977437 -0.512788 0.00932858
0.0988349 -0.519855 0.00794998
0.097698 -0.526248 0.00819975
0.0933261 -0.531999 0.00855259
0.0869322 -0.537911 0.00896625
0.0780137 -0.543947 0.00992247
0.0678938 -0.548554 0.01135
0.0589657 -0.551273 0.0125398
0.0527431 -0.5542 0.0127721
0.0506698 -0.557294 0.0119773
0.0518819 -0.56174 0.0115466
0.0537089 -0.569839 0.0119941
0.0561532 -0.579368 0.0125148
0.0600561 -0.58713 0.0148849
0.0646861 -0.592692 0.0216183
0.0691155 -0.596429 0.0320796
0.0731738 -0.599667 0.0457543
0.0778321 -0.603157 0.0643587
0.082169 -0.607946 0.0882484
0.0859496 -0.616267 0.114476
0.0926788 -0.624006 0.139537
0.104007 -0.626404 0.162648
0.116713 -0.624855 0.185047
0.125643 -0.621281 0.206512
-0.0370658 -0.0463079 2.3434e-06
-0.0455533 -0.052052 -0.000219326
-0.0582938 -0.0598613 -0.000325653
-0.0706762 -0.0655444 0.000491706
-0.0806924 -0.0681369 0.00256066
-0.0882033 -0.0728468 0.00544846
-0.0926431 -0.0788435 0.00936383
-0.0949786 -0.0801214 0.0134137
-0.097672 -0.0762547 0.0158934
-0.101273 -0.0737647 0.0173892
-0.102835 -0.0784607 0.0204868
-0.0992387 -0.0884544 0.0256024
-0.092024 -0.0999118 0.0298566
-0.083917 -0.110377 0.0314868
-0.0758873 -0.117373 0.0308609
-0.0662489 -0.122501 0.0282894
-0.052034 -0.128654 0.0243135
-0.033574 -0.133842 0.0200726
-0.0139071 -0.136837 0.0163112
0.00322171 -0.13893 0.0131077
0.0182882 -0.140549 0.0106375
0.0334837 -0.14068 0.00872021
0.0482278 -0.138402 0.0073256
0.0600155 -0.136188 0.00683928
0.0668239 -0.136268 0.0056936
0.0717978 -0.137361 0.00169548
0.0794011 -0.137394 -0.005244
